id,card_text
4749,table:wp_woocommerce_shipping_zone_locations Call_Func:WC_Shipping_Zone_Data_Store->read_zone_locations() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/data-stores/class-wc-shipping-zone-data-store.php function:read_zone_locations()
4750,table:wp_woocommerce_shipping_zone_methods Call_Func:WC_Shipping_Zone_Data_Store->get_methods() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:get_methods()
4751,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4752,table:wp_posts Call_Func:_prime_post_caches() Call_File:/var/www/html/wp-includes/class-wp-query.php function:_prime_post_caches()
4753,table:wp_postmeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4754,table:wp_postmeta Call_Func:WC_Data_Store_WP->read_meta() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read_meta()
4755,table:wp_terms Call_Func:_prime_term_caches() Call_File:/var/www/html/wp-includes/class-wp-term-query.php function:_prime_term_caches()
4756,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4757,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4758,table:wp_postmeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4759,table:wp_posts Call_Func:_prime_post_caches() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Blocks/Assets/AssetDataRegistry.php function:_prime_post_caches()
4760,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
4761,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4762,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4763,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4764,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4765,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
4766,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4767,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4768,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
4769,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
4770,table:wp_woocommerce_tax_rates Call_Func:AutomatticWAARTSDataStore::get_taxes() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Features/OnboardingTasks/Tasks/Tax.php function:get_taxes()
4771,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4772,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4773,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4774,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
4775,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4776,table:wp_usermeta Call_Func:WC_Data_Store_WP->read_meta() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read_meta()
4777,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4778,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
4779,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
4780,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
4781,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
4782,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
4783,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
4784,table:wp_actionscheduler_actions Call_Func:ActionScheduler_DBStore->fetch_action() Call_File:/var/www/html/wp-content/plugins/woocommerce/packages/action-scheduler/functions.php function:fetch_action()
4785,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4786,table:wp_postmeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4787,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4788,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4789,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4790,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
4791,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->get_notes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:get_notes()
4792,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
4793,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
4794,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
4795,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
4796,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
4797,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
4798,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
4799,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
4800,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
4801,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
4802,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
4803,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
4804,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
4805,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
4806,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
4807,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
4808,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
4809,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
4810,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
4811,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
4812,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4813,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4814,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
4815,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4816,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4817,table:wp_woocommerce_tax_rates Call_Func:AutomatticWAARTSDataStore::get_taxes() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Features/OnboardingTasks/Tasks/Tax.php function:get_taxes()
4818,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
4819,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
4820,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
4821,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
4822,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
4823,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
4824,table:wp_actionscheduler_actions Call_Func:ActionScheduler_DBStore->fetch_action() Call_File:/var/www/html/wp-content/plugins/woocommerce/packages/action-scheduler/functions.php function:fetch_action()
4825,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4826,table:wp_postmeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4827,Call_Func:WP_Query->set_found_posts() Call_File:/var/www/html/wp-includes/class-wp-query.php function:set_found_posts()
4828,table:wp_posts Call_Func:_prime_post_caches() Call_File:/var/www/html/wp-includes/class-wp-query.php function:_prime_post_caches()
4829,table:wp_postmeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/post.php function:update_meta_cache()
4830,table:wp_usermeta Call_Func:update_metadata() Call_File:/var/www/html/wp-includes/user.php function:update_metadata()
4831,table:wp_zpm_categories Call_Func:ZephyrProjectManagerCoreCategories::fetch() Call_File:/var/www/html/wp-content/plugins/zephyr-project-manager/includes/ZephyrProjectManager.php function:fetch()
4832,table:wp_woocommerce_shipping_zones Call_Func:WC_Shipping_Zone_Data_Store->get_zones() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:get_zones()
4833,table:wp_woocommerce_shipping_zone_locations Call_Func:WC_Shipping_Zone_Data_Store->read_zone_locations() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/data-stores/class-wc-shipping-zone-data-store.php function:read_zone_locations()
4834,table:wp_woocommerce_shipping_zone_methods Call_Func:WC_Shipping_Zone_Data_Store->get_methods() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:get_methods()
4835,table:wp_terms Call_Func:_prime_term_caches() Call_File:/var/www/html/wp-includes/class-wp-term-query.php function:_prime_term_caches()
4836,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4837,table:wp_posts Call_Func:_prime_post_caches() Call_File:/var/www/html/wp-includes/class-wp-query.php function:_prime_post_caches()
4838,table:wp_postmeta Call_Func:WC_Data_Store_WP->read_meta() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read_meta()
4839,table:wp_postmeta Call_Func:WC_Data_Store_WP->read_meta() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read_meta()
4840,table:wp_postmeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/post.php function:update_meta_cache()
4841,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4842,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4843,table:wp_postmeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4844,table:wp_posts Call_Func:_prime_post_caches() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Blocks/Assets/AssetDataRegistry.php function:_prime_post_caches()
4845,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
4846,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4847,table:wp_usermeta Call_Func:WC_Data_Store_WP->read_meta() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read_meta()
4848,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4849,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
4850,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
4851,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
4852,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
4853,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
4854,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
4855,table:wp_actionscheduler_actions Call_Func:ActionScheduler_DBStore->fetch_action() Call_File:/var/www/html/wp-content/plugins/woocommerce/packages/action-scheduler/functions.php function:fetch_action()
4856,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4857,table:wp_postmeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4858,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4859,table:wp_postmeta Call_Func:update_metadata() Call_File:/var/www/html/wp-includes/post.php function:update_metadata()
4860,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4861,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4862,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4863,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4864,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
4865,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
4866,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4867,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4868,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
4869,table:wp_woocommerce_tax_rates Call_Func:AutomatticWAARTSDataStore::get_taxes() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Features/OnboardingTasks/Tasks/Tax.php function:get_taxes()
4870,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4871,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4872,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4873,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4874,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4875,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
4876,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
4877,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4878,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4879,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
4880,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4881,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4882,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
4883,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4884,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->get_notes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:get_notes()
4885,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
4886,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
4887,table:wp_usermeta Call_Func:WC_Data_Store_WP->read_meta() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read_meta()
4888,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
4889,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
4890,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4891,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
4892,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
4893,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
4894,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
4895,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
4896,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
4897,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
4898,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
4899,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
4900,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
4901,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
4902,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
4903,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
4904,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
4905,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
4906,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
4907,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
4908,table:wp_actionscheduler_actions Call_Func:ActionScheduler_DBStore->fetch_action() Call_File:/var/www/html/wp-content/plugins/woocommerce/packages/action-scheduler/functions.php function:fetch_action()
4909,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
4910,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4911,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
4912,table:wp_postmeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4913,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
4914,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4915,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
4916,table:wp_postmeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4917,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
4918,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4919,table:wp_postmeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4920,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4921,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4922,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
4923,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
4924,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
4925,table:wp_woocommerce_tax_rates Call_Func:AutomatticWAARTSDataStore::get_taxes() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Features/OnboardingTasks/Tasks/Tax.php function:get_taxes()
4926,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
4927,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
4928,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
4929,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
4930,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
